set_key,name,drop_index,drop_offset,drop_rel,friendly_offset,friendly_rel,item_key,item_key_dup,flag,unk3,unk4,unk_cond_flag,unk_post_cond,rates,rates_100,max_amt,min_amt,friendly_values,friendly_hex
175252,DropSet_Sorcerer_FavoriteItem_Reward,0,112950,62,,,1002527,1002527,1,0,0,0,0,20000,2,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,1,113018,130,,,1002551,1002551,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,2,113086,198,,,1001525,1001525,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,3,113154,266,,,1003266,1003266,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,4,113222,334,,,1003267,1003267,1,0,0,0,0,40000,4,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,5,113290,402,,,1003268,1003268,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,6,113358,470,,,1003269,1003269,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,7,113426,538,,,1003270,1003270,1,0,0,0,0,40000,4,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,8,113494,606,,,1003271,1003271,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,9,113562,674,,,1003272,1003272,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,10,113630,742,,,1003273,1003273,1,0,0,0,0,40000,4,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,11,113698,810,,,1003274,1003274,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,12,113766,878,,,1003275,1003275,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,13,113834,946,,,1003276,1003276,1,0,0,0,0,40000,4,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,14,113902,1014,,,1003277,1003277,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,15,113970,1082,,,1003278,1003278,1,0,0,0,0,50000,5,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,16,114038,1150,,,1003279,1003279,1,0,0,0,0,40000,4,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,17,114106,1218,,,1003280,1003280,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,18,114174,1286,,,1003360,1003360,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,19,114242,1354,,,1003361,1003361,1,0,0,0,0,30000,3,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,20,114310,1422,,,1000538,1000538,1,0,0,0,0,70000,7,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,21,114378,1490,,,1000543,1000543,1,0,0,0,0,80000,8,1,1,,
175252,DropSet_Sorcerer_FavoriteItem_Reward,22,114446,1558,,,1000544,1000544,1,0,0,0,0,70000,7,1,1,,
175253,DropSet_NHM_Unique_BeggarLeader_FavoriteItem_Reward,0,114613,77,,,1003850,1003850,1,0,0,0,0,1000000,100,1,1,,
160102,DropSet_CannonBall_Package,0,115030,52,,,1000692,1000692,1,0,0,0,0,1000000,100,20,20,,
160111,DropSet_Bullet_Package_Small,0,115317,54,,,1000372,1000372,1,0,0,0,0,1000000,100,4,10,,
160106,DropSet_Sleep_Arrow_Drop,0,116225,50,,,1000070,1000070,1,0,0,0,4294967295,150000,15,2,10,,
176227,DropSet_Animal_Horn_Common,0,116973,52,,,1000663,1000663,1,0,0,0,0,1000000,100,4,8,,
176228,DropSet_Animal_long_Horn_Common,0,117120,57,,,756518,756518,1,0,0,0,0,1000000,100,4,8,,
176229,DropSet_Animal_Big_Horn_Common,0,117266,56,,,1000662,1000662,1,0,0,0,0,1000000,100,4,8,,
176230,DropSet_Animal_Fang_Common,0,117408,52,,,1000853,1000853,1,0,0,0,0,1000000,100,4,8,,
176231,DropSet_Animal_Poison_Common,0,117552,54,,,754004,754004,1,0,0,0,0,1000000,100,4,8,,
176251,DropSet_Animal_Bear,0,117687,45,,,14501,14501,1,0,0,0,0,100000,10,2,2,,
176251,DropSet_Animal_Bear,1,117755,113,,,1001531,1001531,1,0,0,0,0,100000,10,2,2,,
176251,DropSet_Animal_Bear,2,117823,181,,,1000579,1000579,1,0,0,0,0,200000,20,2,2,,
176251,DropSet_Animal_Bear,3,117891,249,,,10033,10033,1,0,0,0,0,300000,30,4,6,,
176200,DropSet_Tiny_Animal_Common,0,118033,52,,,795009,795009,1,0,0,0,4294967295,1000000,100,2,4,,
176200,DropSet_Tiny_Animal_Common,1,118101,120,,,740001,740001,1,0,0,0,4294967295,1000000,100,2,6,,
176200,DropSet_Tiny_Animal_Common,2,118169,188,,,1000963,1000963,1,0,0,0,4294967295,1000000,100,2,6,,
176201,DropSet_Small_Animal_Common,0,118312,53,,,795009,795009,1,0,0,0,4294967295,1000000,100,2,4,,
176201,DropSet_Small_Animal_Common,1,118380,121,,,740001,740001,1,0,0,0,0,1000000,100,4,6,,
176201,DropSet_Small_Animal_Common,2,118448,189,,,1000963,1000963,1,0,0,0,0,1000000,100,4,8,,
176202,DropSet_Middle_Animal_Common,0,118592,54,,,795009,795009,1,0,0,0,0,1000000,100,4,6,,
176202,DropSet_Middle_Animal_Common,1,118660,122,,,740002,740002,1,0,0,0,0,1000000,100,4,6,,
176202,DropSet_Middle_Animal_Common,2,118728,190,,,1000964,1000964,1,0,0,0,0,1000000,100,6,10,,
176210,DropSet_Middle_Animal_Sheep,0,118871,53,,,1001117,1001117,1,0,0,0,0,1000000,100,4,8,,
176203,DropSet_Large_Animal_Common,0,119014,53,,,1000660,1000660,1,0,0,0,0,1000000,100,4,6,,
176203,DropSet_Large_Animal_Common,1,119082,121,,,740002,740002,1,0,0,0,0,1000000,100,4,6,,
176203,DropSet_Large_Animal_Common,2,119150,189,,,752021,752021,1,0,0,0,0,1000000,100,8,12,,
176204,DropSet_Huge_Animal_Common,0,119292,52,,,1000660,1000660,1,0,0,0,0,1000000,100,8,12,,
176204,DropSet_Huge_Animal_Common,1,119360,120,,,740004,740004,1,0,0,0,0,1000000,100,4,6,,
176204,DropSet_Huge_Animal_Common,2,119428,188,,,752021,752021,1,0,0,0,0,1000000,100,10,14,,
176209,DropSet_Middle_Animal_fur_Common,0,119576,58,,,795009,795009,1,0,0,0,0,1000000,100,4,6,,
176209,DropSet_Middle_Animal_fur_Common,1,119644,126,,,740003,740003,1,0,0,0,0,1000000,100,4,6,,
176209,DropSet_Middle_Animal_fur_Common,2,119712,194,,,1000964,1000964,1,0,0,0,0,1000000,100,4,6,,
176212,DropSet_Middle_Animal_Inactive_Common,0,119865,63,,,795009,795009,1,0,0,0,0,1000000,100,4,6,,
176212,DropSet_Middle_Animal_Inactive_Common,1,119933,131,,,740001,740001,1,0,0,0,0,1000000,100,4,6,,
176212,DropSet_Middle_Animal_Inactive_Common,2,120001,199,,,1000966,1000966,1,0,0,0,0,1000000,100,6,10,,
176213,DropSet_Large_Animal_Inactive_Common,0,120153,62,,,1000660,1000660,1,0,0,0,0,1000000,100,4,6,,
176213,DropSet_Large_Animal_Inactive_Common,1,120221,130,,,740002,740002,1,0,0,0,0,1000000,100,4,6,,
176213,DropSet_Large_Animal_Inactive_Common,2,120289,198,,,1000965,1000965,1,0,0,0,0,1000000,100,8,12,,
176216,DropSet_Small_Animal_Reptile_Common,0,120440,61,,,795009,795009,1,0,0,0,4294967295,1000000,100,2,2,,
176216,DropSet_Small_Animal_Reptile_Common,1,120508,129,,,1000963,1000963,1,0,0,0,4294967295,1000000,100,2,4,,
176217,DropSet_Large_Animal_Reptile_Common,0,120659,61,,,1000660,1000660,1,0,0,0,0,1000000,100,2,2,,
176217,DropSet_Large_Animal_Reptile_Common,1,120727,129,,,740005,740005,1,0,0,0,0,1000000,100,4,6,,
176217,DropSet_Large_Animal_Reptile_Common,2,120795,197,,,752021,752021,1,0,0,0,0,1000000,100,8,12,,
176218,DropSet_Middle_Animal_Turtle_Common,0,120946,61,,,795009,795009,1,0,0,0,0,1000000,100,2,4,,
176218,DropSet_Middle_Animal_Turtle_Common,1,121014,129,,,752021,752021,1,0,0,0,0,1000000,100,4,6,,
176219,DropSet_Small_Animal_Bird_Common,0,121162,58,,,795009,795009,1,0,0,0,0,1000000,100,2,2,,
176219,DropSet_Small_Animal_Bird_Common,1,121230,126,,,1000659,1000659,1,0,0,0,0,1000000,100,4,6,,
176219,DropSet_Small_Animal_Bird_Common,2,121298,194,,,1000633,1000633,1,0,0,0,0,1000000,100,2,4,,
176220,DropSet_Middle_Animal_Bird_Common,0,121447,59,,,795009,795009,1,0,0,0,0,1000000,100,2,4,,
176220,DropSet_Middle_Animal_Bird_Common,1,121515,127,,,1000659,1000659,1,0,0,0,0,1000000,100,4,6,,
176220,DropSet_Middle_Animal_Bird_Common,2,121583,195,,,1000633,1000633,1,0,0,0,0,1000000,100,4,6,,
176221,DropSet_Large_Animal_Bird_Common,0,121731,58,,,1000660,1000660,1,0,0,0,0,1000000,100,2,4,,
176221,DropSet_Large_Animal_Bird_Common,1,121799,126,,,1000659,1000659,1,0,0,0,0,1000000,100,4,6,,
176221,DropSet_Large_Animal_Bird_Common,2,121867,194,,,1000717,1000717,1,0,0,0,0,1000000,100,4,8,,
176222,DropSet_Middle_Animal_Dead_Common,0,122016,59,,,795009,795009,1,0,0,0,0,1000000,100,4,6,,
176223,DropSet_Large_Animal_Dead_Common,0,122164,58,,,1000660,1000660,1,0,0,0,0,1000000,100,4,6,,
176232,DropSet_VerySmall_Animal_Fish_Common,0,122316,62,,,1000730,1000730,1,0,0,0,4294967295,1000000,100,1,1,,
176232,DropSet_VerySmall_Animal_Fish_Common,1,122384,130,,,1,1,1,0,0,0,4294967295,100000,10,2,40,,
176233,DropSet_Normal_Animal_Fish_Common,0,122533,59,,,1000730,1000730,1,0,0,0,0,1000000,100,2,6,,
176233,DropSet_Normal_Animal_Fish_Common,1,122601,127,,,795041,795041,1,0,0,0,0,20000,2,1,1,,
176233,DropSet_Normal_Animal_Fish_Common,2,122669,195,,,1000484,1000484,1,0,0,0,0,20000,2,1,1,,
176233,DropSet_Normal_Animal_Fish_Common,3,122737,263,,,795052,795052,1,0,0,0,0,20000,2,1,1,,
176233,DropSet_Normal_Animal_Fish_Common,4,122805,331,,,1,1,1,0,0,0,0,100000,10,40,100,,
176235,DropSet_Middle_Animal_Fish_FreshWater,0,122958,63,,,1000730,1000730,1,0,0,0,0,1000000,100,4,8,,
176235,DropSet_Middle_Animal_Fish_FreshWater,1,123026,131,,,1002266,1002266,1,0,0,0,0,50000,5,1,1,,
176235,DropSet_Middle_Animal_Fish_FreshWater,2,123094,199,,,795052,795052,1,0,0,0,0,30000,3,1,1,,
176235,DropSet_Middle_Animal_Fish_FreshWater,3,123162,267,,,795041,795041,1,0,0,0,0,30000,3,1,1,,
176235,DropSet_Middle_Animal_Fish_FreshWater,4,123230,335,,,1002920,1002920,1,0,0,0,0,30000,3,1,1,,
176235,DropSet_Middle_Animal_Fish_FreshWater,5,123298,403,,,1,1,1,0,0,0,0,100000,10,60,160,,
176236,DropSet_Middle_Animal_Fish_Ocean,0,123446,58,,,1000730,1000730,1,0,0,0,0,1000000,100,4,8,,
176236,DropSet_Middle_Animal_Fish_Ocean,1,123514,126,,,1002266,1002266,1,0,0,0,0,50000,5,1,1,,
176236,DropSet_Middle_Animal_Fish_Ocean,2,123582,194,,,1000484,1000484,1,0,0,0,0,30000,3,1,1,,
176236,DropSet_Middle_Animal_Fish_Ocean,3,123650,262,,,1002752,1002752,1,0,0,0,0,30000,3,1,1,,
176236,DropSet_Middle_Animal_Fish_Ocean,4,123718,330,,,1002837,1002837,1,0,0,0,0,30000,3,1,1,,
176236,DropSet_Middle_Animal_Fish_Ocean,5,123786,398,,,1,1,1,0,0,0,0,100000,10,60,160,,
176238,DropSet_Big_Animal_Fish_FreshWater,0,123936,60,,,1000730,1000730,1,0,0,0,0,1000000,100,6,10,,
176238,DropSet_Big_Animal_Fish_FreshWater,1,124004,128,,,1002266,1002266,1,0,0,0,0,500000,50,1,1,,
176238,DropSet_Big_Animal_Fish_FreshWater,2,124072,196,,,1002752,1002752,1,0,0,0,0,10000,1,1,1,,
176238,DropSet_Big_Animal_Fish_FreshWater,3,124140,264,,,1002837,1002837,1,0,0,0,0,10000,1,1,1,,
176238,DropSet_Big_Animal_Fish_FreshWater,4,124208,332,,,1002920,1002920,1,0,0,0,0,10000,1,1,1,,
176238,DropSet_Big_Animal_Fish_FreshWater,5,124276,400,,,610014,610014,1,0,0,0,0,30000,3,1,1,,
176238,DropSet_Big_Animal_Fish_FreshWater,6,124344,468,,,1002921,1002921,1,0,0,0,0,30000,3,1,1,,
176238,DropSet_Big_Animal_Fish_FreshWater,7,124412,536,,,1,1,1,0,0,0,0,100000,10,100,200,,
176239,DropSet_Big_Animal_Fish_Ocean,0,124557,55,,,1000730,1000730,1,0,0,0,4294967295,1000000,100,6,10,,
176239,DropSet_Big_Animal_Fish_Ocean,1,124625,123,,,1002266,1002266,1,0,0,0,0,500000,50,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,2,124693,191,,,1002752,1002752,1,0,0,0,0,10000,1,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,3,124761,259,,,1002837,1002837,1,0,0,0,0,10000,1,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,4,124829,327,,,1002920,1002920,1,0,0,0,0,10000,1,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,5,124897,395,,,620011,620011,1,0,0,0,0,30000,3,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,6,124965,463,,,1002753,1002753,1,0,0,0,0,30000,3,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,7,125033,531,,,1002838,1002838,1,0,0,0,0,30000,3,1,1,,
176239,DropSet_Big_Animal_Fish_Ocean,8,125101,599,,,1,1,1,0,0,0,0,100000,10,100,200,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,0,125255,64,,,1000730,1000730,1,0,0,0,0,1000000,100,8,12,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,1,125323,132,,,1002266,1002266,1,0,0,0,0,1000000,100,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,2,125391,200,,,1002752,1002752,1,0,0,0,0,20000,2,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,3,125459,268,,,1002837,1002837,1,0,0,0,0,20000,2,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,4,125527,336,,,1002920,1002920,1,0,0,0,0,20000,2,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,5,125595,404,,,1002753,1002753,1,0,0,0,0,10000,1,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,6,125663,472,,,1002838,1002838,1,0,0,0,0,10000,1,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,7,125731,540,,,1002921,1002921,1,0,0,0,0,10000,1,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,8,125799,608,,,610014,610014,1,0,0,0,0,70000,7,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,9,125867,676,,,1002922,1002922,1,0,0,0,0,50000,5,1,1,,
176241,DropSet_VeryBig_Animal_Fish_FreshWater,10,125935,744,,,1,1,1,0,0,0,0,100000,10,160,300,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,0,126084,59,,,1000730,1000730,1,0,0,0,0,1000000,100,8,12,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,1,126152,127,,,1002266,1002266,1,0,0,0,0,1000000,100,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,2,126220,195,,,1002752,1002752,1,0,0,0,0,20000,2,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,3,126288,263,,,1002837,1002837,1,0,0,0,0,20000,2,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,4,126356,331,,,1002920,1002920,1,0,0,0,0,20000,2,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,5,126424,399,,,1002753,1002753,1,0,0,0,0,10000,1,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,6,126492,467,,,1002838,1002838,1,0,0,0,0,10000,1,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,7,126560,535,,,1002921,1002921,1,0,0,0,0,10000,1,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,8,126628,603,,,620011,620011,1,0,0,0,0,70000,7,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,9,126696,671,,,1002754,1002754,1,0,0,0,0,50000,5,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,10,126764,739,,,1002839,1002839,1,0,0,0,0,50000,5,1,1,,
176242,DropSet_VeryBig_Animal_Fish_Ocean,11,126832,807,,,1,1,1,0,0,0,0,100000,10,160,300,,
176243,DropSet_Legendary_Animal_Fish_Common,0,126984,62,,,1000730,1000730,1,0,0,0,0,1000000,100,10,14,,
176226,DropSet_Farm_Product_Wool_Common,0,127427,58,,,1001117,1001117,1,0,0,0,0,1000000,100,5,5,,
100002,DropSet_Gimmick_Spiderweb_Deadbody_01,0,128840,63,,,1,1,1,0,0,0,4294967295,30000,3,100,100,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,0,129943,61,,,795009,795009,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,1,130011,129,,,752021,752021,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,2,130079,197,,,1000633,1000633,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,3,130147,265,,,1000633,1000633,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,4,130215,333,,,1000853,1000853,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,5,130283,401,,,740001,740001,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,6,130351,469,,,754004,754004,1,0,0,0,0,50000,5,2,2,,
100003,DropSet_Gimmick_Spiderweb_Animal_01,7,130419,537,,,754006,754006,1,0,0,0,0,500000,50,2,2,,
100007,DropSet_Gimmick_Spiderweb_Animal_02,0,132307,61,,,1000953,1000953,1,0,3,0,4294967295,100000,10,2,2,,
100007,DropSet_Gimmick_Spiderweb_Animal_02,1,132375,129,,,33104,33104,1,0,3,0,0,100000,10,2,2,,
100102,DropSet_ChestItem_0003,4,135381,320,,,1,1,1,0,0,0,0,130000,13,20,70,,
100104,DropSet_ChestItem_009,0,137491,47,,,751103,751103,1,0,0,0,1606078187,50000,5,10,20,,
100104,DropSet_ChestItem_009,1,137559,115,,,751107,751107,1,0,0,0,4205473536,50000,5,10,20,,
100104,DropSet_ChestItem_009,2,137627,183,,,756802,756802,1,0,0,0,176286463,50000,5,10,20,,
100104,DropSet_ChestItem_009,3,137695,251,,,757002,757002,1,0,0,0,2668364349,50000,5,10,20,,
100104,DropSet_ChestItem_009,4,137763,319,,,757013,757013,1,0,0,0,4269252778,50000,5,10,20,,
100104,DropSet_ChestItem_009,5,137831,387,,,751106,751106,1,0,0,0,12622424,50000,5,10,20,,
100104,DropSet_ChestItem_009,6,137899,455,,,751110,751110,1,0,0,0,2126512828,50000,5,10,20,,
100104,DropSet_ChestItem_009,7,137967,523,,,751104,751104,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,8,138035,591,,,751108,751108,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,9,138103,659,,,757011,757011,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,10,138171,727,,,757006,757006,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,11,138239,795,,,757007,757007,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,12,138307,863,,,751109,751109,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,13,138375,931,,,751105,751105,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,14,138443,999,,,756804,756804,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,15,138511,1067,,,757004,757004,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,16,138579,1135,,,756803,756803,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,17,138647,1203,,,1000663,1000663,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,18,138715,1271,,,1000142,1000142,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,19,138783,1339,,,756518,756518,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,20,138851,1407,,,1000579,1000579,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,21,138919,1475,,,751122,751122,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,22,138987,1543,,,757010,757010,1,0,0,0,1441722976,50000,5,10,20,,
100104,DropSet_ChestItem_009,23,139055,1611,,,757009,757009,1,0,0,0,789212331,50000,5,10,20,,
100104,DropSet_ChestItem_009,24,139123,1679,,,751123,751123,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,25,139191,1747,,,1001705,1001705,1,0,0,0,0,60000,6,10,20,,
100104,DropSet_ChestItem_009,26,139259,1815,,,756901,756901,1,0,0,0,0,60000,6,10,20,,
100104,DropSet_ChestItem_009,27,139327,1883,,,752001,752001,1,0,0,0,0,50000,5,10,20,,
100104,DropSet_ChestItem_009,28,139395,1951,,,752003,752003,1,0,0,0,0,50000,5,10,20,,
100105,DropSet_Barrel_ChestItem_0001,0,142261,55,,,1,1,1,0,0,0,540024863,1000000,100,50,500,,
100107,DropSet_ChestItem_0006,5,144237,388,,,1,1,1,0,0,0,0,340000,34,100,200,,
400001,DropSet_Money_Copper_1_10,0,148607,51,,,1,1,1,0,0,0,0,1000000,100,2,20,,
400002,DropSet_Money_Copper_10_30,0,148749,52,,,1,1,1,0,0,0,0,1000000,100,20,60,,
400003,DropSet_Money_Copper_50_70,0,148891,52,,,1,1,1,0,0,0,0,1000000,100,100,140,,
169101,DropSet_Contribution_WolfBearStatue,0,151568,61,,,600,600,1,0,6,0,4294967295,1000000,100,300,300,,
170100,DropSet_AbyssGear_CommonAnimal_AdditionalDamage_LV2,0,155452,77,,,1002912,1002912,1,0,0,0,0,900000,90,2,2,,
170100,DropSet_AbyssGear_CommonAnimal_AdditionalDamage_LV2,1,155520,145,,,1002913,1002913,1,0,0,0,0,100000,10,2,2,,
170110,DropSet_AbyssGear_CollectDrop_Animal_LV2,0,158201,66,,,1002942,1002942,1,0,0,0,719643805,900000,90,2,2,,
170110,DropSet_AbyssGear_CollectDrop_Animal_LV2,1,158269,134,,,1002943,1002943,1,0,0,0,3947544508,100000,10,2,2,,
170112,DropSet_AbyssGear_ContributionExp_LV2,0,158643,63,,,1002948,1002948,1,0,0,0,0,900000,90,1,1,,
170112,DropSet_AbyssGear_ContributionExp_LV2,1,158711,131,,,1002949,1002949,1,0,0,0,0,100000,10,1,1,,
170118,DropSet_AbyssGear_Equip_AddPetFriendly_LV2,0,159969,68,,,1000861,1000861,1,0,0,0,2675832796,900000,90,2,2,,
170118,DropSet_AbyssGear_Equip_AddPetFriendly_LV2,1,160037,136,,,1000890,1000890,1,0,0,0,5592405,100000,10,2,2,,
170207,DropSet_Chest_Tier4,15,190030,1065,,,721503,721503,1,0,4294818048,0,0,50000,5,6,10,,
170207,DropSet_Chest_Tier4,16,190098,1133,,,721501,721501,1,0,4294818048,0,0,50000,5,6,10,,
170207,DropSet_Chest_Tier4,17,190166,1201,,,721502,721502,1,0,4294818048,0,0,50000,5,6,10,,
170207,DropSet_Chest_Tier4,41,191798,2833,,,721501,721501,1,0,4294844160,0,0,50000,5,6,10,,
170207,DropSet_Chest_Tier4,42,191866,2901,,,721503,721503,1,0,4294844160,0,0,50000,5,6,10,,
170207,DropSet_Chest_Tier4,43,191934,2969,,,721502,721502,1,0,4294844160,0,1431789152,50000,5,6,10,,
100016,DropSet_Grape_01,0,193691,42,,,750008,750008,1,0,0,0,4294967295,1000000,100,10,14,,
100018,DropSet_Mushroom_01,0,193958,45,,,756604,756604,1,0,0,0,357913940,1000000,100,10,14,,
100020,DropSet_Potato_02,0,194226,43,,,751132,751132,1,0,0,0,2760470632,1000000,100,5,7,,
180019,DropSet_RestArea_FoodCombination_A,0,202545,60,,,1002055,1002055,1,0,0,0,51197917,1000000,100,20,26,,
180019,DropSet_RestArea_FoodCombination_A,1,202613,128,,,1001569,1001569,1,0,0,0,3579139412,1000000,100,20,30,,
180019,DropSet_RestArea_FoodCombination_A,2,202681,196,,,751128,751128,1,0,0,0,357913940,1000000,100,12,20,,
180019,DropSet_RestArea_FoodCombination_A,3,202749,264,,,755015,755015,1,0,0,0,4101873415,1000000,100,12,20,,
180020,DropSet_RestArea_FoodCombination_B,0,202967,60,,,1001225,1001225,1,0,0,0,3633711834,1000000,100,20,26,,
180020,DropSet_RestArea_FoodCombination_B,1,203035,128,,,750024,750024,1,0,0,0,2834307113,1000000,100,6,10,,
180020,DropSet_RestArea_FoodCombination_B,2,203103,196,,,1000730,1000730,1,0,0,0,3905188419,1000000,100,12,20,,
180021,DropSet_RestArea_FoodCombination_C,0,203389,60,,,1001229,1001229,1,0,0,0,0,1000000,100,20,26,,
180021,DropSet_RestArea_FoodCombination_C,2,203525,196,,,750024,750024,1,0,0,0,0,1000000,100,12,20,,
180021,DropSet_RestArea_FoodCombination_C,3,203593,264,,,751128,751128,1,0,0,0,0,1000000,100,12,20,,
180022,DropSet_RestArea_FoodCombination_D,0,203811,60,,,1001228,1001228,1,0,0,0,0,1000000,100,20,26,,
180022,DropSet_RestArea_FoodCombination_D,1,203879,128,,,1001567,1001567,1,0,0,0,0,1000000,100,12,20,,
180022,DropSet_RestArea_FoodCombination_D,3,204015,264,,,752001,752001,1,0,0,0,0,1000000,100,12,20,,
180023,DropSet_RestArea_FoodCombination_E,0,204233,60,,,1001331,1001331,1,0,0,0,4294967295,1000000,100,20,26,,
180023,DropSet_RestArea_FoodCombination_E,2,204369,196,,,1001569,1001569,1,0,0,0,0,1000000,100,6,10,,
180023,DropSet_RestArea_FoodCombination_E,3,204437,264,,,752001,752001,1,0,0,0,0,1000000,100,6,10,,
180025,DropSet_RestArea_EnhanceCombination_A,0,205142,63,,,720001,720001,1,0,0,0,2873786540,1000000,100,20,20,,
180026,DropSet_RestArea_EnhanceCombination_B,0,205363,63,,,740001,740001,1,0,0,0,171814815,1000000,100,20,20,,
180027,DropSet_RestArea_EnhanceCombination_C,0,205584,63,,,700001,700001,1,0,0,0,0,1000000,100,20,20,,
180101,DropSet_ExpensionInventory_Base_1,0,206260,59,,,1000610,1000610,1,0,0,0,4294967295,110000,11,15,20,,
180101,DropSet_ExpensionInventory_Base_1,1,206328,127,,,1000489,1000489,1,0,0,0,0,110000,11,15,20,,
180101,DropSet_ExpensionInventory_Base_1,2,206396,195,,,721505,721505,1,0,0,0,1602136586,110000,11,5,10,,
180101,DropSet_ExpensionInventory_Base_1,3,206464,263,,,740005,740005,1,0,0,0,1414878485,110000,11,15,20,,
180101,DropSet_ExpensionInventory_Base_1,4,206532,331,,,740003,740003,1,0,0,0,0,110000,11,15,20,,
